date,buy,sell,mid,source,as_of
2022-05-17,49676.0,49670.0,49673.0,bcb-sgs,2022-05-17T00:00:00-03:00
2022-05-18,49592.0,49586.0,49589.0,bcb-sgs,2022-05-18T00:00:00-03:00
2022-05-19,49198.0,49192.0,49195.0,bcb-sgs,2022-05-19T00:00:00-03:00
2022-05-20,48777.0,48771.0,48774.0,bcb-sgs,2022-05-20T00:00:00-03:00
2022-05-23,47973.0,47967.0,47970.0,bcb-sgs,2022-05-23T00:00:00-03:00
2022-05-24,48106.0,48100.0,48103.0,bcb-sgs,2022-05-24T00:00:00-03:00
2022-05-25,48359.0,48353.0,48356.0,bcb-sgs,2022-05-25T00:00:00-03:00
2022-05-26,47967.0,47961.0,47964.0,bcb-sgs,2022-05-26T00:00:00-03:00
2022-05-27,47434.0,47428.0,47431.0,bcb-sgs,2022-05-27T00:00:00-03:00
2022-05-30,47216.0,47210.0,47213.0,bcb-sgs,2022-05-30T00:00:00-03:00
2022-05-31,47289.0,47283.0,47286.0,bcb-sgs,2022-05-31T00:00:00-03:00
2022-06-01,47765.0,47759.0,47762.0,bcb-sgs,2022-06-01T00:00:00-03:00
2022-06-02,47879.0,47873.0,47876.0,bcb-sgs,2022-06-02T00:00:00-03:00
2022-06-03,47956.0,47950.0,47953.0,bcb-sgs,2022-06-03T00:00:00-03:00
2022-06-06,47839.0,47833.0,47836.0,bcb-sgs,2022-06-06T00:00:00-03:00
2022-06-07,48909.0,48903.0,48906.0,bcb-sgs,2022-06-07T00:00:00-03:00
2022-06-08,48711.0,48705.0,48708.0,bcb-sgs,2022-06-08T00:00:00-03:00
2022-06-09,48951.0,48945.0,48948.0,bcb-sgs,2022-06-09T00:00:00-03:00
2022-06-10,49836.0,49830.0,49833.0,bcb-sgs,2022-06-10T00:00:00-03:00
2022-06-13,51033.0,51027.0,51030.0,bcb-sgs,2022-06-13T00:00:00-03:00
2022-06-14,51203.0,51197.0,51200.0,bcb-sgs,2022-06-14T00:00:00-03:00
2022-06-15,51119.0,51113.0,51116.0,bcb-sgs,2022-06-15T00:00:00-03:00
2022-06-17,51313.0,51307.0,51310.0,bcb-sgs,2022-06-17T00:00:00-03:00
2022-06-20,51641.0,51635.0,51638.0,bcb-sgs,2022-06-20T00:00:00-03:00
2022-06-21,51462.0,51456.0,51459.0,bcb-sgs,2022-06-21T00:00:00-03:00
2022-06-22,51509.0,51503.0,51506.0,bcb-sgs,2022-06-22T00:00:00-03:00
2022-06-23,51833.0,51827.0,51830.0,bcb-sgs,2022-06-23T00:00:00-03:00
2022-06-24,52334.0,52328.0,52331.0,bcb-sgs,2022-06-24T00:00:00-03:00
2022-06-27,52214.0,52208.0,52211.0,bcb-sgs,2022-06-27T00:00:00-03:00
2022-06-28,52179.0,52173.0,52176.0,bcb-sgs,2022-06-28T00:00:00-03:00
2022-06-29,52268.0,52262.0,52265.0,bcb-sgs,2022-06-29T00:00:00-03:00
2022-06-30,52380.0,52374.0,52377.0,bcb-sgs,2022-06-30T00:00:00-03:00
2022-07-01,53142.0,53136.0,53139.0,bcb-sgs,2022-07-01T00:00:00-03:00
2022-07-04,53038.0,53032.0,53035.0,bcb-sgs,2022-07-04T00:00:00-03:00
2022-07-05,53899.0,53893.0,53896.0,bcb-sgs,2022-07-05T00:00:00-03:00
2022-07-06,54321.0,54315.0,54318.0,bcb-sgs,2022-07-06T00:00:00-03:00
2022-07-07,53640.0,53634.0,53637.0,bcb-sgs,2022-07-07T00:00:00-03:00
2022-07-08,53086.0,53080.0,53083.0,bcb-sgs,2022-07-08T00:00:00-03:00
2022-07-11,53477.0,53471.0,53474.0,bcb-sgs,2022-07-11T00:00:00-03:00
2022-07-12,54120.0,54114.0,54117.0,bcb-sgs,2022-07-12T00:00:00-03:00
2022-07-13,53992.0,53987.0,53989.5,bcb-sgs,2022-07-13T00:00:00-03:00
2022-07-14,54568.0,54562.0,54565.0,bcb-sgs,2022-07-14T00:00:00-03:00
2022-07-15,54014.0,54008.0,54011.0,bcb-sgs,2022-07-15T00:00:00-03:00
2022-07-18,53675.0,53669.0,53672.0,bcb-sgs,2022-07-18T00:00:00-03:00
2022-07-19,53904.0,53898.0,53901.0,bcb-sgs,2022-07-19T00:00:00-03:00
2022-07-20,54288.0,54282.0,54285.0,bcb-sgs,2022-07-20T00:00:00-03:00
2022-07-21,54750.0,54744.0,54747.0,bcb-sgs,2022-07-21T00:00:00-03:00
2022-07-22,54522.0,54516.0,54519.0,bcb-sgs,2022-07-22T00:00:00-03:00
2022-07-25,54144.0,54138.0,54141.0,bcb-sgs,2022-07-25T00:00:00-03:00
2022-07-26,53608.0,53602.0,53605.0,bcb-sgs,2022-07-26T00:00:00-03:00
2022-07-27,53074.0,53068.0,53071.0,bcb-sgs,2022-07-27T00:00:00-03:00
2022-07-28,52149.0,52143.0,52146.0,bcb-sgs,2022-07-28T00:00:00-03:00
2022-07-29,51884.0,51878.0,51881.0,bcb-sgs,2022-07-29T00:00:00-03:00
2022-08-01,51606.0,51600.0,51603.0,bcb-sgs,2022-08-01T00:00:00-03:00
2022-08-02,52329.0,52323.0,52326.0,bcb-sgs,2022-08-02T00:00:00-03:00
2022-08-03,52846.0,52840.0,52843.0,bcb-sgs,2022-08-03T00:00:00-03:00
2022-08-04,52409.0,52403.0,52406.0,bcb-sgs,2022-08-04T00:00:00-03:00
2022-08-05,52165.0,52159.0,52162.0,bcb-sgs,2022-08-05T00:00:00-03:00
2022-08-08,51247.0,51241.0,51244.0,bcb-sgs,2022-08-08T00:00:00-03:00
2022-08-09,51224.0,51218.0,51221.0,bcb-sgs,2022-08-09T00:00:00-03:00
2022-08-10,50497.0,50491.0,50494.0,bcb-sgs,2022-08-10T00:00:00-03:00
2022-08-11,51127.0,51121.0,51124.0,bcb-sgs,2022-08-11T00:00:00-03:00
2022-08-12,51023.0,51017.0,51020.0,bcb-sgs,2022-08-12T00:00:00-03:00
2022-08-15,50925.0,50919.0,50922.0,bcb-sgs,2022-08-15T00:00:00-03:00
2022-08-16,51340.0,51334.0,51337.0,bcb-sgs,2022-08-16T00:00:00-03:00
2022-08-17,51784.0,51779.0,51781.5,bcb-sgs,2022-08-17T00:00:00-03:00
2022-08-18,51773.0,51767.0,51770.0,bcb-sgs,2022-08-18T00:00:00-03:00
2022-08-19,51961.0,51955.0,51958.0,bcb-sgs,2022-08-19T00:00:00-03:00
2022-08-22,51709.0,51703.0,51706.0,bcb-sgs,2022-08-22T00:00:00-03:00
2022-08-23,51030.0,51024.0,51027.0,bcb-sgs,2022-08-23T00:00:00-03:00
2022-08-24,51050.0,51044.0,51047.0,bcb-sgs,2022-08-24T00:00:00-03:00
2022-08-25,51173.0,51167.0,51170.0,bcb-sgs,2022-08-25T00:00:00-03:00
2022-08-26,50903.0,50897.0,50900.0,bcb-sgs,2022-08-26T00:00:00-03:00
2022-08-29,50428.0,50423.0,50425.5,bcb-sgs,2022-08-29T00:00:00-03:00
2022-08-30,50617.0,50611.0,50614.0,bcb-sgs,2022-08-30T00:00:00-03:00
2022-08-31,51790.0,51784.0,51787.0,bcb-sgs,2022-08-31T00:00:00-03:00
2022-09-01,52007.0,52001.0,52004.0,bcb-sgs,2022-09-01T00:00:00-03:00
2022-09-02,51878.0,51872.0,51875.0,bcb-sgs,2022-09-02T00:00:00-03:00
2022-09-05,51686.0,51680.0,51683.0,bcb-sgs,2022-09-05T00:00:00-03:00
2022-09-06,52228.0,52222.0,52225.0,bcb-sgs,2022-09-06T00:00:00-03:00
2022-09-08,52155.0,52149.0,52152.0,bcb-sgs,2022-09-08T00:00:00-03:00
2022-09-09,51633.0,51627.0,51630.0,bcb-sgs,2022-09-09T00:00:00-03:00
2022-09-12,51183.0,51177.0,51180.0,bcb-sgs,2022-09-12T00:00:00-03:00
2022-09-13,51794.0,51788.0,51791.0,bcb-sgs,2022-09-13T00:00:00-03:00
2022-09-14,51774.0,51768.0,51771.0,bcb-sgs,2022-09-14T00:00:00-03:00
2022-09-15,52211.0,52205.0,52208.0,bcb-sgs,2022-09-15T00:00:00-03:00
2022-09-16,52882.0,52876.0,52879.0,bcb-sgs,2022-09-16T00:00:00-03:00
2022-09-19,52367.0,52361.0,52364.0,bcb-sgs,2022-09-19T00:00:00-03:00
2022-09-20,51705.0,51699.0,51702.0,bcb-sgs,2022-09-20T00:00:00-03:00
2022-09-21,51692.0,51686.0,51689.0,bcb-sgs,2022-09-21T00:00:00-03:00
2022-09-22,51677.0,51671.0,51674.0,bcb-sgs,2022-09-22T00:00:00-03:00
2022-09-23,52257.0,52251.0,52254.0,bcb-sgs,2022-09-23T00:00:00-03:00
2022-09-26,53548.0,53542.0,53545.0,bcb-sgs,2022-09-26T00:00:00-03:00
2022-09-27,53508.0,53502.0,53505.0,bcb-sgs,2022-09-27T00:00:00-03:00
2022-09-28,53594.0,53588.0,53591.0,bcb-sgs,2022-09-28T00:00:00-03:00
2022-09-29,53916.0,53910.0,53913.0,bcb-sgs,2022-09-29T00:00:00-03:00
2022-09-30,54066.0,54060.0,54063.0,bcb-sgs,2022-09-30T00:00:00-03:00
2022-10-03,52002.0,51996.0,51999.0,bcb-sgs,2022-10-03T00:00:00-03:00
2022-10-04,51411.0,51405.0,51408.0,bcb-sgs,2022-10-04T00:00:00-03:00
2022-10-05,52144.0,52138.0,52141.0,bcb-sgs,2022-10-05T00:00:00-03:00
2022-10-06,52009.0,52002.0,52005.5,bcb-sgs,2022-10-06T00:00:00-03:00
2022-10-07,52221.0,52215.0,52218.0,bcb-sgs,2022-10-07T00:00:00-03:00
2022-10-10,51941.0,51935.0,51938.0,bcb-sgs,2022-10-10T00:00:00-03:00
2022-10-11,52068.0,52061.0,52064.5,bcb-sgs,2022-10-11T00:00:00-03:00
2022-10-13,53017.0,53011.0,53014.0,bcb-sgs,2022-10-13T00:00:00-03:00
2022-10-14,52824.0,52818.0,52821.0,bcb-sgs,2022-10-14T00:00:00-03:00
2022-10-17,52713.0,52707.0,52710.0,bcb-sgs,2022-10-17T00:00:00-03:00
2022-10-18,52697.0,52691.0,52694.0,bcb-sgs,2022-10-18T00:00:00-03:00
2022-10-19,52808.0,52802.0,52805.0,bcb-sgs,2022-10-19T00:00:00-03:00
2022-10-20,52176.0,52170.0,52173.0,bcb-sgs,2022-10-20T00:00:00-03:00
2022-10-21,51919.0,51913.0,51916.0,bcb-sgs,2022-10-21T00:00:00-03:00
2022-10-24,52744.0,52738.0,52741.0,bcb-sgs,2022-10-24T00:00:00-03:00
2022-10-25,53091.0,53085.0,53088.0,bcb-sgs,2022-10-25T00:00:00-03:00
2022-10-26,53248.0,53242.0,53245.0,bcb-sgs,2022-10-26T00:00:00-03:00
2022-10-27,53003.0,52997.0,53000.0,bcb-sgs,2022-10-27T00:00:00-03:00
2022-10-28,53454.0,53449.0,53451.5,bcb-sgs,2022-10-28T00:00:00-03:00
2022-10-31,52570.0,52564.0,52567.0,bcb-sgs,2022-10-31T00:00:00-03:00
2022-11-01,51500.0,51494.0,51497.0,bcb-sgs,2022-11-01T00:00:00-03:00
2022-11-03,51349.0,51343.0,51346.0,bcb-sgs,2022-11-03T00:00:00-03:00
2022-11-04,50360.0,50354.0,50357.0,bcb-sgs,2022-11-04T00:00:00-03:00
2022-11-07,50886.0,50880.0,50883.0,bcb-sgs,2022-11-07T00:00:00-03:00
2022-11-08,51744.0,51738.0,51741.0,bcb-sgs,2022-11-08T00:00:00-03:00
2022-11-09,51629.0,51623.0,51626.0,bcb-sgs,2022-11-09T00:00:00-03:00
2022-11-10,53064.0,53058.0,53061.0,bcb-sgs,2022-11-10T00:00:00-03:00
2022-11-11,53051.0,53045.0,53048.0,bcb-sgs,2022-11-11T00:00:00-03:00
2022-11-14,53013.0,53007.0,53010.0,bcb-sgs,2022-11-14T00:00:00-03:00
2022-11-16,53204.0,53198.0,53201.0,bcb-sgs,2022-11-16T00:00:00-03:00
2022-11-17,54655.0,54649.0,54652.0,bcb-sgs,2022-11-17T00:00:00-03:00
2022-11-18,53477.0,53471.0,53474.0,bcb-sgs,2022-11-18T00:00:00-03:00
2022-11-21,53259.0,53253.0,53256.0,bcb-sgs,2022-11-21T00:00:00-03:00
2022-11-22,53339.0,53333.0,53336.0,bcb-sgs,2022-11-22T00:00:00-03:00
2022-11-23,53930.0,53924.0,53927.0,bcb-sgs,2022-11-23T00:00:00-03:00
2022-11-24,53149.0,53143.0,53146.0,bcb-sgs,2022-11-24T00:00:00-03:00
2022-11-25,53508.0,53502.0,53505.0,bcb-sgs,2022-11-25T00:00:00-03:00
2022-11-28,53796.0,53791.0,53793.5,bcb-sgs,2022-11-28T00:00:00-03:00
2022-11-29,53076.0,53070.0,53073.0,bcb-sgs,2022-11-29T00:00:00-03:00
2022-11-30,52941.0,52935.0,52938.0,bcb-sgs,2022-11-30T00:00:00-03:00
2022-12-01,51948.0,51942.0,51945.0,bcb-sgs,2022-12-01T00:00:00-03:00
2022-12-02,51974.0,51968.0,51971.0,bcb-sgs,2022-12-02T00:00:00-03:00
2022-12-05,52464.0,52457.0,52460.5,bcb-sgs,2022-12-05T00:00:00-03:00
2022-12-06,52396.0,52390.0,52393.0,bcb-sgs,2022-12-06T00:00:00-03:00
2022-12-07,52208.0,52202.0,52205.0,bcb-sgs,2022-12-07T00:00:00-03:00
2022-12-08,52091.0,52085.0,52088.0,bcb-sgs,2022-12-08T00:00:00-03:00
2022-12-09,52396.0,52390.0,52393.0,bcb-sgs,2022-12-09T00:00:00-03:00
2022-12-12,53066.0,53060.0,53063.0,bcb-sgs,2022-12-12T00:00:00-03:00
2022-12-13,52669.0,52663.0,52666.0,bcb-sgs,2022-12-13T00:00:00-03:00
2022-12-14,53406.0,53400.0,53403.0,bcb-sgs,2022-12-14T00:00:00-03:00
2022-12-15,53183.0,53177.0,53180.0,bcb-sgs,2022-12-15T00:00:00-03:00
2022-12-16,52806.0,52801.0,52803.5,bcb-sgs,2022-12-16T00:00:00-03:00
2022-12-19,53160.0,53154.0,53157.0,bcb-sgs,2022-12-19T00:00:00-03:00
2022-12-20,52427.0,52421.0,52424.0,bcb-sgs,2022-12-20T00:00:00-03:00
2022-12-21,52031.0,52025.0,52028.0,bcb-sgs,2022-12-21T00:00:00-03:00
2022-12-22,51871.0,51865.0,51868.0,bcb-sgs,2022-12-22T00:00:00-03:00
2022-12-23,51445.0,51439.0,51442.0,bcb-sgs,2022-12-23T00:00:00-03:00
2022-12-26,51872.0,51866.0,51869.0,bcb-sgs,2022-12-26T00:00:00-03:00
2022-12-27,52832.0,52826.0,52829.0,bcb-sgs,2022-12-27T00:00:00-03:00
2022-12-28,52736.0,52730.0,52733.0,bcb-sgs,2022-12-28T00:00:00-03:00
2022-12-29,52177.0,52171.0,52174.0,bcb-sgs,2022-12-29T00:00:00-03:00
2022-12-30,52177.0,52171.0,52174.0,bcb-sgs,2022-12-30T00:00:00-03:00
2023-01-02,53436.0,53430.0,53433.0,bcb-sgs,2023-01-02T00:00:00-03:00
2023-01-03,53759.0,53753.0,53756.0,bcb-sgs,2023-01-03T00:00:00-03:00
2023-01-04,54459.0,54453.0,54456.0,bcb-sgs,2023-01-04T00:00:00-03:00
2023-01-05,54026.0,54020.0,54023.0,bcb-sgs,2023-01-05T00:00:00-03:00
2023-01-06,52855.0,52849.0,52852.0,bcb-sgs,2023-01-06T00:00:00-03:00
2023-01-09,52967.0,52961.0,52964.0,bcb-sgs,2023-01-09T00:00:00-03:00
2023-01-10,52395.0,52389.0,52392.0,bcb-sgs,2023-01-10T00:00:00-03:00
2023-01-11,52020.0,52014.0,52017.0,bcb-sgs,2023-01-11T00:00:00-03:00
2023-01-12,51400.0,51394.0,51397.0,bcb-sgs,2023-01-12T00:00:00-03:00
2023-01-13,51146.0,51140.0,51143.0,bcb-sgs,2023-01-13T00:00:00-03:00
2023-01-16,51115.0,51109.0,51112.0,bcb-sgs,2023-01-16T00:00:00-03:00
2023-01-17,51203.0,51197.0,51200.0,bcb-sgs,2023-01-17T00:00:00-03:00
2023-01-18,50909.0,50903.0,50906.0,bcb-sgs,2023-01-18T00:00:00-03:00
2023-01-19,52144.0,52138.0,52141.0,bcb-sgs,2023-01-19T00:00:00-03:00
2023-01-20,51986.0,51980.0,51983.0,bcb-sgs,2023-01-20T00:00:00-03:00
2023-01-23,51922.0,51916.0,51919.0,bcb-sgs,2023-01-23T00:00:00-03:00
2023-01-24,51696.0,51690.0,51693.0,bcb-sgs,2023-01-24T00:00:00-03:00
2023-01-25,51042.0,51036.0,51039.0,bcb-sgs,2023-01-25T00:00:00-03:00
2023-01-26,50951.0,50945.0,50948.0,bcb-sgs,2023-01-26T00:00:00-03:00
2023-01-27,50767.0,50761.0,50764.0,bcb-sgs,2023-01-27T00:00:00-03:00
2023-01-30,50959.0,50953.0,50956.0,bcb-sgs,2023-01-30T00:00:00-03:00
2023-01-31,50993.0,50987.0,50990.0,bcb-sgs,2023-01-31T00:00:00-03:00
2023-02-01,50721.0,50715.0,50718.0,bcb-sgs,2023-02-01T00:00:00-03:00
2023-02-02,49901.0,49895.0,49898.0,bcb-sgs,2023-02-02T00:00:00-03:00
2023-02-03,51030.0,51024.0,51027.0,bcb-sgs,2023-02-03T00:00:00-03:00
2023-02-06,51763.0,51757.0,51760.0,bcb-sgs,2023-02-06T00:00:00-03:00
2023-02-07,51695.0,51689.0,51692.0,bcb-sgs,2023-02-07T00:00:00-03:00
2023-02-08,52036.0,52030.0,52033.0,bcb-sgs,2023-02-08T00:00:00-03:00
2023-02-09,52315.0,52309.0,52312.0,bcb-sgs,2023-02-09T00:00:00-03:00
2023-02-10,52526.0,52520.0,52523.0,bcb-sgs,2023-02-10T00:00:00-03:00
2023-02-13,51834.0,51828.0,51831.0,bcb-sgs,2023-02-13T00:00:00-03:00
2023-02-14,51507.0,51501.0,51504.0,bcb-sgs,2023-02-14T00:00:00-03:00
2023-02-15,52243.0,52237.0,52240.0,bcb-sgs,2023-02-15T00:00:00-03:00
2023-02-16,52432.0,52426.0,52429.0,bcb-sgs,2023-02-16T00:00:00-03:00
2023-02-17,52012.0,52006.0,52009.0,bcb-sgs,2023-02-17T00:00:00-03:00
2023-02-22,51730.0,51724.0,51727.0,bcb-sgs,2023-02-22T00:00:00-03:00
2023-02-23,51330.0,51324.0,51327.0,bcb-sgs,2023-02-23T00:00:00-03:00
2023-02-24,51791.0,51785.0,51788.0,bcb-sgs,2023-02-24T00:00:00-03:00
2023-02-27,51960.0,51954.0,51957.0,bcb-sgs,2023-02-27T00:00:00-03:00
2023-02-28,52078.0,52072.0,52075.0,bcb-sgs,2023-02-28T00:00:00-03:00
2023-03-01,52070.0,52064.0,52067.0,bcb-sgs,2023-03-01T00:00:00-03:00
2023-03-02,52080.0,52074.0,52077.0,bcb-sgs,2023-03-02T00:00:00-03:00
2023-03-03,52037.0,52031.0,52034.0,bcb-sgs,2023-03-03T00:00:00-03:00
2023-03-06,51970.0,51964.0,51967.0,bcb-sgs,2023-03-06T00:00:00-03:00
2023-03-07,51901.0,51895.0,51898.0,bcb-sgs,2023-03-07T00:00:00-03:00
2023-03-08,51387.0,51381.0,51384.0,bcb-sgs,2023-03-08T00:00:00-03:00
2023-03-09,51353.0,51347.0,51350.0,bcb-sgs,2023-03-09T00:00:00-03:00
2023-03-10,51822.0,51816.0,51819.0,bcb-sgs,2023-03-10T00:00:00-03:00
2023-03-13,52400.0,52394.0,52397.0,bcb-sgs,2023-03-13T00:00:00-03:00
2023-03-14,52362.0,52356.0,52359.0,bcb-sgs,2023-03-14T00:00:00-03:00
2023-03-15,52981.0,52975.0,52978.0,bcb-sgs,2023-03-15T00:00:00-03:00
2023-03-16,52892.0,52886.0,52889.0,bcb-sgs,2023-03-16T00:00:00-03:00
2023-03-17,52679.0,52673.0,52676.0,bcb-sgs,2023-03-17T00:00:00-03:00
2023-03-20,52467.0,52461.0,52464.0,bcb-sgs,2023-03-20T00:00:00-03:00
2023-03-21,52444.0,52438.0,52441.0,bcb-sgs,2023-03-21T00:00:00-03:00
2023-03-22,52648.0,52642.0,52645.0,bcb-sgs,2023-03-22T00:00:00-03:00
2023-03-23,52632.0,52626.0,52629.0,bcb-sgs,2023-03-23T00:00:00-03:00
2023-03-24,52921.0,52915.0,52918.0,bcb-sgs,2023-03-24T00:00:00-03:00
2023-03-27,52306.0,52300.0,52303.0,bcb-sgs,2023-03-27T00:00:00-03:00
2023-03-28,51733.0,51727.0,51730.0,bcb-sgs,2023-03-28T00:00:00-03:00
2023-03-29,51493.0,51487.0,51490.0,bcb-sgs,2023-03-29T00:00:00-03:00
2023-03-30,51254.0,51248.0,51251.0,bcb-sgs,2023-03-30T00:00:00-03:00
2023-03-31,50804.0,50798.0,50801.0,bcb-sgs,2023-03-31T00:00:00-03:00
2023-04-03,50637.0,50631.0,50634.0,bcb-sgs,2023-04-03T00:00:00-03:00
2023-04-04,50762.0,50756.0,50759.0,bcb-sgs,2023-04-04T00:00:00-03:00
2023-04-05,50447.0,50441.0,50444.0,bcb-sgs,2023-04-05T00:00:00-03:00
2023-04-06,50683.0,50677.0,50680.0,bcb-sgs,2023-04-06T00:00:00-03:00
2023-04-10,50834.0,50828.0,50831.0,bcb-sgs,2023-04-10T00:00:00-03:00
2023-04-11,50128.0,50122.0,50125.0,bcb-sgs,2023-04-11T00:00:00-03:00
2023-04-12,49496.0,49490.0,49493.0,bcb-sgs,2023-04-12T00:00:00-03:00
2023-04-13,49097.0,49091.0,49094.0,bcb-sgs,2023-04-13T00:00:00-03:00
2023-04-14,49455.0,49449.0,49452.0,bcb-sgs,2023-04-14T00:00:00-03:00
2023-04-17,49421.0,49415.0,49418.0,bcb-sgs,2023-04-17T00:00:00-03:00
2023-04-18,49678.0,49672.0,49675.0,bcb-sgs,2023-04-18T00:00:00-03:00
2023-04-19,50467.0,50461.0,50464.0,bcb-sgs,2023-04-19T00:00:00-03:00
2023-04-20,50497.0,50491.0,50494.0,bcb-sgs,2023-04-20T00:00:00-03:00
2023-04-24,50595.0,50589.0,50592.0,bcb-sgs,2023-04-24T00:00:00-03:00
2023-04-25,50613.0,50607.0,50610.0,bcb-sgs,2023-04-25T00:00:00-03:00
2023-04-26,50585.0,50579.0,50582.0,bcb-sgs,2023-04-26T00:00:00-03:00
2023-04-27,50150.0,50144.0,50147.0,bcb-sgs,2023-04-27T00:00:00-03:00
2023-04-28,50007.0,50001.0,50004.0,bcb-sgs,2023-04-28T00:00:00-03:00
2023-05-02,50334.0,50329.0,50331.5,bcb-sgs,2023-05-02T00:00:00-03:00
2023-05-03,50227.0,50221.0,50224.0,bcb-sgs,2023-05-03T00:00:00-03:00
2023-05-04,50106.0,50100.0,50103.0,bcb-sgs,2023-05-04T00:00:00-03:00
2023-05-05,49696.0,49690.0,49693.0,bcb-sgs,2023-05-05T00:00:00-03:00
2023-05-08,49696.0,49690.0,49693.0,bcb-sgs,2023-05-08T00:00:00-03:00
2023-05-09,50007.0,50001.0,50004.0,bcb-sgs,2023-05-09T00:00:00-03:00
2023-05-10,49547.0,49541.0,49544.0,bcb-sgs,2023-05-10T00:00:00-03:00
2023-05-11,49696.0,49690.0,49693.0,bcb-sgs,2023-05-11T00:00:00-03:00
2023-05-12,49234.0,49228.0,49231.0,bcb-sgs,2023-05-12T00:00:00-03:00
2023-05-15,49103.0,49097.0,49100.0,bcb-sgs,2023-05-15T00:00:00-03:00
2023-05-16,49122.0,49116.0,49119.0,bcb-sgs,2023-05-16T00:00:00-03:00
2023-05-17,49513.0,49507.0,49510.0,bcb-sgs,2023-05-17T00:00:00-03:00
2023-05-18,49647.0,49641.0,49644.0,bcb-sgs,2023-05-18T00:00:00-03:00
2023-05-19,49858.0,49852.0,49855.0,bcb-sgs,2023-05-19T00:00:00-03:00
2023-05-22,49680.0,49674.0,49677.0,bcb-sgs,2023-05-22T00:00:00-03:00
2023-05-23,49674.0,49668.0,49671.0,bcb-sgs,2023-05-23T00:00:00-03:00
2023-05-24,49474.0,49468.0,49471.0,bcb-sgs,2023-05-24T00:00:00-03:00
2023-05-25,49990.0,49984.0,49987.0,bcb-sgs,2023-05-25T00:00:00-03:00
2023-05-26,50114.0,50108.0,50111.0,bcb-sgs,2023-05-26T00:00:00-03:00
2023-05-29,49954.0,49948.0,49951.0,bcb-sgs,2023-05-29T00:00:00-03:00
2023-05-30,50593.0,50587.0,50590.0,bcb-sgs,2023-05-30T00:00:00-03:00
2023-05-31,50959.0,50953.0,50956.0,bcb-sgs,2023-05-31T00:00:00-03:00
2023-06-01,50350.0,50344.0,50347.0,bcb-sgs,2023-06-01T00:00:00-03:00
2023-06-02,49558.0,49552.0,49555.0,bcb-sgs,2023-06-02T00:00:00-03:00
2023-06-05,49236.0,49230.0,49233.0,bcb-sgs,2023-06-05T00:00:00-03:00
2023-06-06,49292.0,49286.0,49289.0,bcb-sgs,2023-06-06T00:00:00-03:00
2023-06-07,49119.0,49113.0,49116.0,bcb-sgs,2023-06-07T00:00:00-03:00
2023-06-09,48922.0,48916.0,48919.0,bcb-sgs,2023-06-09T00:00:00-03:00
2023-06-12,48832.0,48826.0,48829.0,bcb-sgs,2023-06-12T00:00:00-03:00
2023-06-13,48533.0,48527.0,48530.0,bcb-sgs,2023-06-13T00:00:00-03:00
2023-06-14,48462.0,48456.0,48459.0,bcb-sgs,2023-06-14T00:00:00-03:00
2023-06-15,48222.0,48216.0,48219.0,bcb-sgs,2023-06-15T00:00:00-03:00
2023-06-16,48286.0,48280.0,48283.0,bcb-sgs,2023-06-16T00:00:00-03:00
2023-06-19,47803.0,47797.0,47800.0,bcb-sgs,2023-06-19T00:00:00-03:00
2023-06-20,47930.0,47924.0,47927.0,bcb-sgs,2023-06-20T00:00:00-03:00
2023-06-21,47795.0,47789.0,47792.0,bcb-sgs,2023-06-21T00:00:00-03:00
2023-06-22,47750.0,47744.0,47747.0,bcb-sgs,2023-06-22T00:00:00-03:00
2023-06-23,47799.0,47793.0,47796.0,bcb-sgs,2023-06-23T00:00:00-03:00
2023-06-26,47698.0,47692.0,47695.0,bcb-sgs,2023-06-26T00:00:00-03:00
2023-06-27,47903.0,47897.0,47900.0,bcb-sgs,2023-06-27T00:00:00-03:00
2023-06-28,48563.0,48557.0,48560.0,bcb-sgs,2023-06-28T00:00:00-03:00
2023-06-29,48584.0,48578.0,48581.0,bcb-sgs,2023-06-29T00:00:00-03:00
2023-06-30,48192.0,48186.0,48189.0,bcb-sgs,2023-06-30T00:00:00-03:00
2023-07-03,47876.0,47870.0,47873.0,bcb-sgs,2023-07-03T00:00:00-03:00
2023-07-04,48056.0,48050.0,48053.0,bcb-sgs,2023-07-04T00:00:00-03:00
2023-07-05,48577.0,48571.0,48574.0,bcb-sgs,2023-07-05T00:00:00-03:00
2023-07-06,48977.0,48971.0,48974.0,bcb-sgs,2023-07-06T00:00:00-03:00
2023-07-07,48799.0,48793.0,48796.0,bcb-sgs,2023-07-07T00:00:00-03:00
2023-07-10,48735.0,48729.0,48732.0,bcb-sgs,2023-07-10T00:00:00-03:00
2023-07-11,48949.0,48943.0,48946.0,bcb-sgs,2023-07-11T00:00:00-03:00
2023-07-12,48058.0,48052.0,48055.0,bcb-sgs,2023-07-12T00:00:00-03:00
2023-07-13,48038.0,48032.0,48035.0,bcb-sgs,2023-07-13T00:00:00-03:00
2023-07-14,47957.0,47951.0,47954.0,bcb-sgs,2023-07-14T00:00:00-03:00
2023-07-17,48302.0,48296.0,48299.0,bcb-sgs,2023-07-17T00:00:00-03:00
2023-07-18,48040.0,48034.0,48037.0,bcb-sgs,2023-07-18T00:00:00-03:00
2023-07-19,48000.0,47994.0,47997.0,bcb-sgs,2023-07-19T00:00:00-03:00
2023-07-20,47888.0,47882.0,47885.0,bcb-sgs,2023-07-20T00:00:00-03:00
